Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
134578.546,0.50966331,0.65158951,0.06362566,1.72484769,-1.77857535,0.99123160,-0.05739801,0.65309582,0.44720399,-0.06235852,-0.16913789,1.51739225,0.89730116,-0.27721309,0.26991328,-1.24501043,1.65071107,-0.00056103,-1.31355531,-0.48530268,0.57943318,-0.13201422,-0.25569278,-0.09486051,2.09066203,-1.15733389,-0.01720695,-0.09607400,272.62,0
504.345,-0.57731429,1.18311836,-0.00876128,-1.01078238,-0.46531776,0.15272212,0.33625095,-0.02707122,-1.06379953,-0.66821038,-0.60792814,0.17339596,-0.24632191,-2.36916432,0.83971272,-0.90188628,-0.63209135,-0.33824160,0.16710102,-0.99898716,-0.56746712,0.18199737,-1.53086974,0.07498971,0.48360576,0.32038331,0.14671273,0.50392834,270.15,0
108689.230,-0.69698748,-0.59261479,0.57956979,0.49596806,-1.61843868,-2.52611631,0.10407419,-1.53321629,0.40960597,-0.13661938,-0.45762860,-0.98391675,-0.66261048,-1.35920347,0.38315076,1.40112253,1.08454090,0.87016931,0.20425658,1.24444595,0.69133531,0.35736652,-0.56021038,0.61798368,0.96287803,-1.28043923,0.56667753,-0.55703169,10.80,0
2332.960,0.58131952,-0.92795451,1.87436802,-0.61426960,-1.46935589,1.03195053,-0.84310757,-0.60120398,0.99823265,-1.37251599,0.26090738,0.28071922,-1.78293613,0.78220902,1.11430572,0.22235213,0.11129358,0.36340282,-0.17170637,0.69145827,-0.47048957,-0.31100048,0.27874432,1.61044186,0.04190007,1.16837559,-0.20607427,0.14849204,32.05,0
72655.799,0.63592508,0.80587744,0.50528580,-1.14721641,-1.83707800,-0.53590766,-0.12272447,-0.26163591,-0.81206237,-2.05092337,1.04593768,-0.65057002,-0.69602165,0.66199819,0.92263821,1.54703373,-0.68231276,0.99252216,-0.02059691,0.84447715,1.37583340,1.28315113,-0.54725632,-0.55349240,-0.14705517,0.08039894,0.42821418,-0.01101826,12.21,0
164881.826,1.35287566,0.80896296,1.60815358,-0.15310338,-0.44396558,-0.77248393,-2.75816967,0.70642897,-0.18210913,0.13050504,0.22079543,1.41198409,-0.13956368,1.34685420,1.03427480,-2.49139539,0.50123836,-0.30382418,-0.53851254,-0.46539745,0.26292048,0.30154834,-0.20570170,-0.25140093,1.23848606,0.91551109,-0.53232680,1.73643201,51.68,0
144119.831,1.85584039,-0.37517068,-0.25635164,-0.29625491,-1.09751210,-0.64240058,-1.42183145,-0.03648460,-0.82991366,-0.38336324,-0.14956926,-2.29681711,-0.19559044,-1.56823627,1.07150511,-0.39736842,-0.68537867,-0.74153729,-0.19409509,-0.99349812,-1.67934111,0.00017306,0.93489169,1.23359516,-0.83470079,1.00395863,-0.71049095,-1.12444254,89.09,0
160071.813,-2.05921395,0.88537002,0.55959422,0.67590012,1.03971110,1.61777141,1.45367521,1.16698761,1.17850192,-0.34842240,1.03287986,1.28083266,-0.90387789,-0.82561763,-2.87842121,-0.39540718,0.12716247,0.18116644,1.52236124,-0.84760918,0.08252565,0.86828384,-0.87613891,0.07496322,-0.76621796,-0.12504041,0.10372490,0.12059123,14.21,0
124619.522,-0.42298238,-1.44790492,0.93733381,-0.04021771,1.05931852,1.47656362,-0.19829278,0.42127027,-0.69866018,-0.75031250,-1.58194902,-0.72661959,0.77066529,0.11610131,0.30902282,0.22300805,-0.75324019,-0.44895759,0.42592831,0.52554248,0.43957430,-0.39232115,2.04074350,0.37766170,0.25837502,-1.13723790,-0.29245246,-0.82049945,13.24,0
100219.775,1.00414101,-0.98530077,-0.87360596,-0.14253685,0.43095937,-0.64401182,0.15314531,-0.20588911,-0.13922791,-0.96167674,1.46452173,-0.68605659,0.60045891,-1.66547658,1.20028638,-0.86572869,0.91570779,1.01424236,0.62248621,0.27479716,0.25736800,0.25097977,0.01740812,-0.28312819,0.35368068,1.37424498,-0.68373082,0.94158665,10.19,0
87918.966,0.02707810,0.07462602,-0.11955990,-0.61972106,-0.07075910,1.57995497,-0.38912168,-0.67865904,-1.15803160,-0.06056700,-0.26183020,1.12167546,0.84422838,1.55393439,0.32637685,1.54772321,0.95011127,0.22467039,0.93348410,0.47897330,0.57791155,-0.81143730,1.51971987,-0.26419605,0.82559631,-1.12240480,-1.34428531,0.70459767,14.64,0
38407.095,-0.74838019,0.34171720,-0.33820701,-1.00946386,-0.14415199,-1.49628705,-0.80166388,1.60441760,2.02265194,0.42729134,-0.02759824,0.94474837,0.36607913,-1.14474078,0.63960187,-0.76342056,0.84228894,-0.56576844,0.06718259,0.26367599,0.08390987,0.35016181,-0.74169019,-0.70328675,0.63286150,1.45152613,-0.38873241,0.45019255,4.76,0
77858.677,0.71225896,-0.63624543,1.47856885,-0.39452005,-0.92699348,1.25944007,0.36394770,-0.03862925,0.56590423,-0.22980856,1.10772130,-0.72480982,1.04123193,-1.43070976,0.83271390,-2.10727484,1.11626674,0.72570907,1.26762985,0.01286913,-0.41150980,0.02838440,-0.84203275,-0.95558434,0.80248596,-0.50581457,0.00675621,-0.91540957,90.36,0
45498.068,2.34437177,0.86462168,-0.42881321,2.22312346,0.74092139,-1.34116830,-1.47856165,-1.24690620,-1.95633439,0.61488753,0.15610026,-0.28133629,-0.58406858,-1.16065162,-0.76165688,-0.48270035,0.21593662,-0.13738353,-0.21500761,1.04680506,-1.08879468,-1.23126226,1.00247729,-1.10427784,1.23043631,-0.21592039,0.15260897,-0.72687205,62.37,0
86528.999,-2.82314750,0.26236273,-1.00002883,1.20132831,0.85604610,1.35457237,-0.42040483,0.47549220,-1.68205117,-0.01342603,0.62260363,0.85217529,1.25161239,-0.56320844,-0.55769618,-1.05099713,-0.04481862,0.28558563,-1.03286496,0.17745221,0.35987396,-0.10176979,0.28573406,-1.01655676,0.10814948,0.22210541,1.11443032,-0.53610929,9.51,0
69389.197,1.60243663,0.86916861,-0.61926748,-1.29925404,-1.45264305,0.61776891,-2.09485512,-1.20832245,-1.16575358,-1.96283719,0.38616037,-0.11440968,-0.29248324,0.98754103,-0.96564127,-0.69088291,-0.20788971,0.76147110,-0.23387794,0.25118358,1.13827792,-0.50074968,-0.67473248,-1.58251939,-1.00930453,-0.59403719,-0.71430268,-0.70336133,35.01,0
171457.319,0.29509014,-0.02012597,3.09408806,1.55360689,-1.19932360,-0.73337014,0.25353852,0.33027432,-0.65445832,-0.98003515,0.26932508,0.08018845,-0.53366393,-2.07951525,-0.05913035,-1.02446873,0.18237084,0.03493353,1.20941910,0.18455307,0.54761057,0.26366126,-0.44387720,0.64906830,-0.17951500,-0.15612309,0.80154108,2.31491627,12.49,0
61160.529,1.05541794,0.82715083,0.02079446,0.38806792,0.28534536,1.66966801,-1.02102124,-0.21671523,-0.96546827,-1.13332853,1.23343925,0.64545550,0.83950394,1.37818511,-1.44784276,-0.27600552,0.41759421,-0.22363441,-1.12627459,-0.60375587,-0.07652093,1.90540875,-0.35774976,-0.94462487,0.18545344,-0.40757600,-0.21569438,0.11884202,38.48,0
14260.313,-0.09274433,-0.93930001,-1.13138872,1.62595687,-0.11782179,-0.55217016,-0.44126324,0.80820803,-1.37643719,0.28967420,0.18075724,-0.55501547,0.36028401,0.53060568,-0.94671232,-0.36720773,-0.22255565,0.45994635,-0.08574964,0.04535648,0.27309861,1.53640736,-0.21242316,-0.45087582,-0.29673821,0.23192572,1.37800706,-1.28281726,202.80,0
165821.754,-0.65138897,-1.78751942,-0.42189507,1.77393614,-0.66225626,1.08907334,0.10839663,0.93819749,0.37086345,0.55307862,0.78021967,-0.31732911,1.10587104,-0.09960695,-1.38241437,-0.27469215,1.05067904,1.22513972,0.47162822,1.02667137,0.44771799,-1.18933335,-0.35367126,0.14611852,0.66314940,0.47373771,0.33338247,0.31811777,21.58,0
3017.119,-1.08296230,-0.39345880,0.09519208,0.04963607,0.65275977,-2.23888767,1.33452607,-1.00289589,-0.22788248,-0.03915048,-0.49865588,1.10496273,-0.77125577,-1.18921860,-0.77361505,-1.97370208,-1.08818989,-1.44001689,-0.16598628,-0.29255013,0.25093968,-0.84467220,-0.97047030,-1.04499029,0.99276690,0.37498196,-0.67837005,-0.28727659,6.48,0
76860.475,0.15276842,0.12577894,0.77000295,1.49959341,1.26363023,0.94838766,-0.55909093,-1.42070617,0.20286818,-3.06406860,3.02614084,-4.25279308,-0.91417218,-10.44418772,-0.37018678,-0.19390326,-0.81599730,-0.92960781,-1.53531451,0.49640781,-1.32094871,-0.75728147,0.63143298,0.31148098,-0.35278211,0.13740023,-0.30476757,-2.31318322,108.47,1
163613.993,-0.87677924,0.19879929,-0.53930539,-0.21828089,0.06939936,0.94194883,0.31073099,-0.81484079,-0.56423526,-0.94945318,-0.63468214,0.07874447,-0.34237767,0.23291648,-0.35190506,-0.19730094,-0.44492138,0.35693935,-0.75298995,-0.68370032,0.51062390,-0.36300629,0.13972356,0.32800967,0.07307374,-0.42432151,0.51181319,0.33895823,137.49,0
144230.486,0.80807935,1.11564246,0.01250755,-0.44232427,-0.85045610,-0.46403221,-1.74135601,0.22394875,-1.13789223,0.85119037,1.37448124,-0.04056613,0.25301143,0.07548483,-1.12315679,-1.50247794,1.07847026,0.00607279,0.72512936,2.32230620,-0.11612156,0.08204596,1.11808834,-1.41420359,0.24415442,0.35001345,-0.28689034,0.63087079,8.49,0
124869.913,-0.91036319,-1.64263966,-0.05011095,-0.10763813,-0.47400774,-0.08479754,0.56755715,0.74165665,-1.34365450,-0.26147102,-1.43642952,0.00333076,-1.17354679,-1.06786532,0.30006438,-1.48154742,-0.68098212,0.81103594,0.57066692,0.69907555,1.47032950,-0.31445717,-0.24003510,0.97742331,0.21901590,-0.04500707,0.88179770,0.60037742,30.72,0
99429.232,0.46807956,-0.98132330,-0.46525374,0.02137947,-1.99851257,0.40656199,1.04929400,-0.01239076,-0.78685339,-0.65480516,-0.67656869,-2.43281442,-0.57111771,0.62434806,0.28205038,0.03902011,-1.03028211,-0.97281235,0.54476481,0.26988548,-0.61815806,0.54246612,0.49949354,-0.35021083,0.65732366,1.56829727,-0.63053495,-0.61430213,2.94,0
29351.066,1.74794445,-0.28300147,0.84352043,-0.13760147,0.20279635,-1.52853443,-0.26288723,-0.20047182,-0.09355929,-0.89785144,0.02686030,-0.51544769,-0.40786487,-0.42034951,-1.37750141,-0.33039250,1.96623914,0.17599114,-0.03009840,0.42625374,-0.39032827,-0.11054726,0.34996527,-0.28042155,-0.70403617,0.93030801,-1.07480812,-1.11444852,25.01,0
55141.278,0.25527811,-1.87683784,1.06780418,1.36226575,1.42889091,-0.35860018,0.82840996,-0.27015746,-0.02533793,-0.55174839,0.33898726,-0.15698389,0.93357591,-0.03182681,-1.86737073,1.37300833,0.77341046,-0.04851680,-1.45271564,1.62298967,-0.54473567,-0.91062507,-0.17972212,1.25406862,-0.73432830,0.89519634,-0.13593608,-0.05293004,49.08,0
74261.059,1.86852711,1.65142164,-0.76276667,-0.35800895,0.37360538,0.91459336,1.84893608,-0.09002553,-0.82221625,-0.49542000,0.61931121,-0.72518634,0.00521316,0.80728720,0.91660106,-0.68412369,1.05399101,0.91196943,1.08536417,0.66380838,-1.42846802,1.22126370,0.09584241,-0.75709984,-0.74611414,-0.72559732,0.97392671,0.01730174,20.17,0
4039.000,-1.62118250,1.57843372,-0.38896943,-0.04026552,-0.55243702,-0.15748717,-0.65919278,-0.63099314,-0.97788644,-0.85744372,-0.72156870,-1.12673107,0.05411289,-0.85928454,-0.62721442,-0.36729877,0.62037633,1.51834379,0.73238678,0.68522739,0.81653739,-0.60648272,0.00634711,-0.89986858,-0.45840626,-0.75161954,-0.27108011,-0.33014318,69.85,0
31785.243,-0.79017288,-0.47273632,0.75914058,0.50531956,0.33246472,0.74225444,0.45910326,-2.36114043,-0.18168935,1.67102617,0.45527671,1.65555734,0.43473411,0.10741680,-0.32618412,-0.42951867,1.86572174,1.82010199,-0.78093463,1.52293193,-0.03694717,-0.80551269,0.80431236,1.08627367,-1.44064110,0.81958849,0.11290763,0.39572377,14.46,0
110041.131,1.37853910,-0.97417418,-1.51497377,1.60620068,-1.32852581,-0.83434758,-0.32364674,-1.73780155,3.65583331,-1.00380846,-1.60070925,1.30999996,-0.22531741,0.40447685,0.67894607,-0.29124362,0.13725236,-0.01745579,0.30906932,-1.14346999,0.00803982,1.52124976,-1.21964162,0.28405807,0.35415659,-0.37121028,0.19332890,0.84520395,8.03,0
96051.995,-0.67139238,0.45347714,1.56453843,-0.11905507,-0.85893155,2.10098983,0.30775716,0.33896898,1.09747108,-0.75266126,-0.95390270,-1.70735818,0.75772778,0.47399627,1.04196496,0.42255738,0.19913866,0.18090009,0.45024813,0.25745826,0.74623217,-0.08087324,-0.72322904,0.50571982,1.01139388,-0.42893664,0.33039937,-1.20340996,27.33,0
166061.118,-0.36866324,-0.71422701,-1.28925558,-0.80138906,1.61823982,0.13083260,-0.00144012,-0.00564384,-1.12948109,1.37663062,-0.72765230,-0.59814087,0.53774203,0.36317115,0.90040094,-0.14437206,-0.84978989,-0.55705749,0.25263456,-0.11654365,0.43473345,-1.16312520,0.62106438,-1.15052527,-0.43833583,0.36904767,0.08673420,-0.77406991,35.65,0
127858.656,0.77009229,0.53036631,-1.94238501,0.75492532,-1.51636796,-1.19644873,0.41508646,-1.19793956,0.13609352,-1.09275938,-1.76574157,-0.58045824,0.93031151,-1.15528790,-0.02838726,0.88444855,0.03451520,-1.52015723,-0.79041036,-0.24447132,1.19042087,0.94870749,0.29088302,-0.28401086,0.41882708,-0.13001078,-0.87023626,-1.20238323,8.01,0
159281.109,0.89970294,1.02892351,0.64583089,-0.65092790,0.13344156,-0.59960045,0.23162702,0.81002286,0.37588383,0.35902470,-0.36392273,0.25325828,-0.53059398,-1.39312256,0.34142880,0.40386297,-0.12254975,0.65665198,-0.12971672,-0.01403575,-0.45665150,-0.78965091,1.10136919,-1.84229372,-0.85688328,0.32630564,-0.09237535,-0.43772080,35.35,0
117351.336,0.52601634,2.01726378,0.14338331,0.87384550,0.59275780,-0.15808933,-0.20334339,0.54052152,0.27768992,-1.18967078,0.12343531,-0.66235947,1.42231490,-0.42157058,-1.12243584,0.45769765,0.38002640,1.10855315,-0.41150563,0.14847853,-1.02318880,0.12947843,-0.43410903,1.02479359,0.39664654,0.41167406,0.21150187,0.14688747,57.88,0
61014.529,-0.55609932,0.02034189,0.14522981,1.50695615,-0.21842582,0.49155392,-0.64390111,-0.36337680,1.34042088,-1.86735716,0.31530434,-0.44146409,-0.22036091,0.24832368,0.11982351,0.47566237,1.07924371,0.88708183,1.42700175,-0.16806361,0.72412152,-0.03898424,0.35845176,0.23207019,0.68366995,-0.31371608,-0.90318845,1.13110779,9.91,0
163178.395,2.20046456,-0.32842911,1.30906472,-0.19241414,-0.82812461,0.89539782,-0.99875325,2.25884232,-1.63477142,-0.40144991,1.45248039,0.40070428,-0.45384810,0.11397150,0.64629483,0.69701094,1.27309564,-0.10954521,-0.38068868,1.43342250,0.76998432,1.09700281,0.13999090,-0.41519511,-0.09445458,-0.07579557,0.60420313,0.55525647,7.49,0
109487.980,-1.49166338,-0.20649079,0.76745442,1.53337142,-0.18057846,0.45453385,-0.40434792,0.22817344,0.88934120,-1.26365320,-0.19476470,0.53901006,0.13845148,0.08370954,-0.27507264,1.06369677,1.59187583,-0.05969955,0.02057987,-0.63107988,-0.47217434,-0.77485501,-0.14690545,-0.47705736,0.03193161,-0.90507783,-0.38942982,-0.47601273,28.42,0
134416.010,-1.57751116,2.81227737,1.51741450,0.35564416,-1.20806026,1.03944772,1.83880784,0.29385647,1.22210921,-0.38127531,-0.57669048,-1.10713064,-2.31081643,-0.26202802,2.09436116,1.60913818,0.34988055,-0.83756769,-1.82829387,-1.72474022,-2.18617396,-0.67371363,-1.08806364,0.41539418,-1.14583353,0.24883798,-1.67721715,0.75132388,19.35,0
105566.824,0.30987414,-1.01560978,-1.21824891,-1.17228868,1.28535428,0.83988753,-2.37066459,0.49001288,0.94338855,-0.43704199,0.78036278,-1.20525035,-0.65661756,1.41920884,-0.11031031,-1.04576687,-0.30402496,-1.00399974,-1.74345413,0.48015718,1.08261987,-0.35177341,1.47668571,-1.67425447,-1.13099504,-0.76162644,0.20374481,-1.07411174,2.06,0
1657.068,0.69120995,1.19679518,0.72977622,-1.41464903,-0.60669727,1.46723976,1.23713602,-0.65435589,-0.37023428,0.32652589,-0.66733728,-0.55059716,0.39817430,1.24071348,0.60062798,2.23395856,1.12939453,0.14444455,-1.77777087,0.42775147,0.46139643,-0.83634151,0.64736678,-1.62242964,1.78073612,-0.31808509,1.14293634,-0.32927008,10.79,0
165635.926,-0.39510990,0.53900210,-1.06054709,1.25906965,-0.93844107,0.37608901,-0.42446627,-1.07445213,0.38548944,0.96552837,1.78798016,-1.74683665,0.32177844,0.35771669,1.26231346,1.04498066,-0.16700124,-1.82059462,0.56317329,0.85150451,0.17121304,-0.22632041,0.30746105,0.84747411,0.65995506,-0.72438292,-0.06589709,0.27674496,7.41,0
162921.088,1.52870356,0.64312333,1.79685774,-0.99856386,-1.07644944,2.02975541,-0.10486540,2.57771738,0.68901367,0.48984723,-0.58604415,0.94873470,0.12355905,0.36406532,0.05707721,0.09196916,-0.80918568,-0.87316144,0.28889593,-0.47009930,0.82277565,0.46648300,0.87517667,0.95090468,-0.31667577,1.08332497,-1.39303723,0.45142112,4.13,0
166022.248,0.00350979,-0.91509967,1.82550117,0.54443563,0.88816064,0.46735657,0.36965007,-1.43475277,-0.67633937,0.24088186,-0.31129076,-1.77488342,-1.10585714,0.14238551,-0.29780326,0.39129541,-0.52031912,-0.29384804,0.13775237,0.82025711,-0.18748602,0.51542873,0.45872175,0.33883360,0.59015675,-0.64757573,0.71727679,-0.17844576,16.53,0
42518.438,-0.22988062,0.39393493,0.59616395,-0.86736925,0.52468950,2.65761666,0.66821932,-1.46800790,0.55169315,0.46953719,1.50801295,-0.12394699,1.60183319,-1.25945504,0.40941619,0.62422592,0.07361452,0.99731643,1.02786381,-0.05336976,0.27624682,2.18895219,0.35314765,0.36008125,1.05136341,0.32106023,0.27063833,-0.12010315,13.85,0
49182.804,-0.33517511,1.25772786,-1.13502490,-1.18627831,1.93422378,1.12628775,-2.10275237,1.37018293,-0.25926565,0.74743424,0.81908542,1.04485064,-1.64425538,-0.38091724,0.36629952,0.03652478,-0.25289215,1.30755954,0.99712693,-0.69724326,0.69905927,-0.14075876,1.16052674,-0.84106302,-1.35664834,-0.91738805,0.75842857,-0.61114991,27.86,0
141765.691,0.02675834,0.05752283,0.27737158,2.46052600,1.13470342,0.59248939,-1.00458532,-0.81963722,0.61073023,1.68627635,-0.17988713,0.77280886,0.53150780,-0.11124231,2.50045238,-2.07161714,-0.11070684,0.48700481,-0.71974714,-0.19912716,-0.02877699,0.18301551,-1.01083563,0.09175028,0.93048942,-0.62031975,0.04225138,0.64795368,3.57,0
56933.916,-0.36551023,0.02307403,0.26962446,-0.32149561,0.70511013,0.04104475,0.37873396,0.31699369,-1.34648310,0.81955866,0.00786389,-0.91595394,-1.04032909,-0.70967373,0.05166499,0.32429130,0.53008016,-0.61629660,0.85305897,-0.22788033,-0.33071276,0.49830206,-0.39360137,-0.12851408,-0.32607291,0.86547903,0.41547494,0.02752401,8.67,0
14691.676,-1.41145680,-0.66371400,1.09978468,0.74037220,1.69554532,-0.33171960,0.32140105,-0.46695250,-0.57442637,0.56515625,0.65003332,0.39946800,0.56867386,-0.16037346,-1.25362837,-1.08222477,0.46729799,-1.12550077,-0.90440712,-0.26788002,1.08136335,0.57445811,-0.58712903,-2.53995992,0.11768351,-1.40561959,-0.16953442,-0.26179916,9.09,0
131990.795,1.62982208,1.49120163,-1.72569576,-1.03780954,0.15126463,-1.73163905,0.25023350,-0.31082616,0.84832451,-0.65450427,-0.96781353,-0.65402502,1.15551156,-1.59651222,0.66618273,-0.40948773,0.32191283,-0.22620735,0.81123352,-0.91978388,0.74319695,-0.79454123,-0.59372743,0.21604589,0.09069325,0.17072928,1.08850431,0.96266393,41.64,0
69247.685,2.46989006,1.34513392,-0.10569477,-1.02698988,-0.89115330,1.17806522,-0.64406645,1.33581978,0.17426761,1.41566808,-0.20243200,1.04640922,1.89890119,0.15825111,-0.60395009,1.92788366,0.75623331,0.36261082,1.37102126,0.04360845,-0.10115671,0.19142302,-1.39376748,-0.75292475,2.02443410,0.11546619,0.95326605,1.11897604,9.64,0
74250.004,-1.05505611,-0.65276491,-1.01336920,0.63271958,0.72320757,0.70156582,-0.17116154,0.03290842,0.04469033,-0.54717369,-0.50712117,0.81060525,0.08457029,0.28704375,0.93636506,-0.04872873,0.03319818,1.28738162,1.26132754,0.68211421,-0.75556560,-0.03640510,0.09041855,-0.56677645,1.01543610,1.26687396,-0.50768296,0.05024975,32.83,0
91576.421,-0.33537537,0.31787784,-0.81656500,-0.52859723,-0.93288323,-0.87774557,-1.23840151,0.72645366,1.80202501,-1.30641842,0.08136067,0.39298751,-0.41372953,1.32962070,-1.25057822,-0.84296492,-1.94281793,-0.83412300,-0.33288341,0.39320560,-0.93089975,0.29793041,0.42488172,-0.74906080,-0.50056649,-0.64737628,-0.10900991,-1.37575467,3.89,0
131112.020,0.79934726,0.27536814,0.71199539,-0.75132883,0.40032672,-2.62759202,-0.61094267,0.81816880,0.34654495,0.64805326,-1.37042472,0.44514029,1.82742058,-0.20025016,-0.89564454,1.43398005,-0.22834003,0.21713549,-0.07704690,-0.01470914,-0.01551424,0.12674076,-0.14414051,1.00618440,-0.65527522,0.94992622,-0.21039995,-1.00868374,35.17,0
109313.328,3.05162928,0.14328885,0.06901865,0.31994299,-1.12566778,-0.68461689,2.11877399,0.14898610,0.02657507,1.59584027,-0.38272164,-0.63602259,-1.41665367,0.70677726,0.34830432,-0.39370318,0.37661360,0.36797060,0.83583779,0.45214985,0.96626283,0.39658902,0.23426032,-1.22541104,0.13128269,-0.72732541,-0.64657229,0.37340272,27.86,0
8209.357,-0.30401259,2.19933876,-0.22597143,-0.99646799,-0.79969676,0.78877082,-1.35428832,0.43926326,-0.11560534,-0.26284963,1.14285000,0.69231240,-0.47854918,-0.97276526,-0.74314536,-0.27639475,0.45915157,-0.45525931,1.64536017,2.25534674,0.29227148,-0.03363071,1.28500344,-2.02626700,0.41313551,-1.13913620,-0.46800321,0.08865577,69.30,0
141086.744,-0.20343282,-0.40286799,-1.14710965,0.49742362,-0.06078122,0.46075095,-0.27744855,-0.67844122,0.56662812,0.29511960,-0.36732089,0.03184516,0.19890143,0.84418766,-1.25046810,-0.20462333,0.37132169,0.72989896,0.62330033,0.38709263,0.23136710,-0.27574898,0.61625526,-0.66893859,0.43419738,-0.64689417,-0.77907782,-0.15564094,5.40,0
156155.371,-0.25251151,-0.36992833,0.28367439,-0.37830040,-0.07666869,-0.13979518,-0.91500761,-0.17798512,-1.13693257,-0.43348062,-0.20625004,1.15130943,1.05040028,-1.33291796,0.10519568,-0.35803649,-0.65674254,0.15653133,0.60388659,0.59031874,-1.04584298,-1.00448217,-0.01541627,-2.64335739,0.14607204,-0.42858701,0.94627324,1.17638044,4.37,0
133347.388,0.61284153,0.01381795,-1.98479890,-0.22043429,0.76581397,0.67002466,0.63702981,-0.09932600,-0.58573748,1.31076503,1.01364104,-0.26233745,-1.33730137,3.67350184,-0.65452013,2.08961556,0.49855173,0.52592479,1.48095867,-0.30914936,-0.40781295,-0.12775339,0.07465316,-1.24712759,-0.19072434,0.95271319,0.87136259,-0.83284690,38.85,0
